Status,EURING_Code,Current_Name,Date_Updated,Notes,Old_Name,IOC14_1
,14210,Fulvetta ruficapilla,02.06.08,,Alcippe ruficapilla,26983
,14220,Fulvetta cinereiceps,02.06.08,,Alcippe cinereiceps,27004
,14230,Schoeniparus brunneus,02.06.08,,Alcippe brunnea,27841
,14240,Alcippe morrisonia,02.06.08,,Alcippe morrisonia,28067
,14250,Heterophasia capistrata,02.06.08,,Heterophasia capistrata,28169
,14260,Heterophasia pulchella,02.06.08,,Heterophasia pulchella,28173
,14270,Yuhina gularis,02.06.08,,Yuhina gularis,27123
,14280,Parayuhina diademata,02.06.08,,Yuhina diademata,27096
,14290,Yuhina occipitalis,02.06.08,,Yuhina occipitalis,27128
,14300,Yuhina nigrimenta,02.06.08,,Yuhina nigrimenta,27108
,14310,Psaltriparus minimus,02.06.08,,Psaltriparus minimus,25405
,14320,Aegithalos fuliginosus,02.06.08,,Aegithalos fuliginosus,25462
,14330,Aegithalos iouschistos,02.06.08,,Aegithalos iouschistos,25455
,14340,Aegithalos niveogularis,02.06.08,,Aegithalos niveogularis,25453
,14350,Aegithalos leucogenys,02.06.08,,Aegithalos leucogenys,25441
,14360,Aegithalos concinnus,02.06.08,,Aegithalos concinnus,25443
,14370,Aegithalos caudatus,02.06.08,,Aegithalos caudatus,25420
,14371,Aegithalos caudatus caudatus,02.06.08,,Aegithalos caudatus caudatus,25421
,14372,Aegithalos caudatus sibiricus,02.06.08,,Aegithalos caudatus sibiricus,NA
,14373,Aegithalos caudatus japonicus,02.06.08,,Aegithalos caudatus japonicus,NA
,14374,Aegithalos caudatus europaeus,02.06.08,,Aegithalos caudatus europaeus,25423
,14375,Aegithalos caudatus rosaceus,02.06.08,,Aegithalos caudatus rosaceus,25422
,14380,Sylviparus modestus,02.06.08,,Sylviparus modestus,23392
,14390,Poecile superciliosus,02.06.08,,Parus superciliosus,23502
,14400,Poecile palustris,02.06.08,,Parus palustris,23555
,14409,Poecile sp.,28.10.13,For old records before species split,Parus palustris or montanus,NA
,14410,Poecile lugubris,02.06.08,,Parus lugubris,23503
,14420,Poecile montanus,02.06.08,,Parus montanus,23570
,14421,Poecile montanus montanus,19.03.12,,Parus montanus montanus,23573
,14422,Poecile montanus songarus,02.06.08,,Parus montanus songarus,23583
,14430,Poecile atricapillus,02.06.08,,Parus atricapillus,23535
,14440,Poecile carolinensis carolinensis,02.06.08,,Parus carolinensis,23533
,14450,Poecile sclateri,02.06.08,,Parus sclateri,23525
,14460,Poecile gambeli,02.06.08,,Parus gambeli,23545
,14470,Baelophus wollweberi,02.06.08,,Parus wollweberi,NA
,14480,Poecile cinctus,02.06.08,,Parus cinctus,23509
,14490,Poecile hudsonicus,02.06.08,,Parus hudsonicus,23518
,14500,Poecile rufescens,02.06.08,,Parus rufescens,23514
,14510,Baelophus bicolor,02.06.08,,Parus bicolor,NA
,14520,Baeolophus inornatus,02.06.08,,Parus inornatus,23466
,14530,Lophophanes dichrous,02.06.08,,Parus dichrous,23455
,14540,Lophophanes cristatus,02.06.08,,Parus cristatus,23447
,14550,Poecile davidi,02.06.08,,Parus davidi,23552
,14560,Pardaliparus venustulus,02.06.08,,Parus venustulus,23435
,14570,Sittiparus varius,02.06.08,,Parus varius,23485
,14580,Periparus rufonuchalis,02.06.08,,Parus rufonuchalis,23401
,14590,Periparus rubidiventris,02.06.08,,Parus rubidiventris,23403
,14600,Periparus ater melanolophus,02.06.08,,Parus melanolophus,23429
,14610,Periparus ater,02.06.08,,Parus ater,23408
,14611,Periparus ater ater,02.06.08,,Parus ater ater,23411
,14612,Periparus ater britannicus,19.12.18,,Parus ater britannicus,23409
,14613,Periparus ater hibernicus,19.12.18,,Parus ater hibernicus,23410
,14620,Cyanistes caeruleus,02.06.08,,Parus caeruleus,23597
,14621,Cyanistes caeruleus caeruleus,02.06.08,,Parus caeruleus caeruleus,23599
,14622,Cyanistes teneriffae ultramarinus,02.06.08,,Parus caeruleus ultramarinus,23592
,14623,Cyanistes caeruleus pleskii,02.06.08,,Parus caeruleus pleskii,NA
,14624,Cyanistes teneriffae palmensis,02.06.08,,Parus caeruleusc,23588
,14625,Cyanistes teneriffae,02.06.08,,Parus caeruleus teneriffae,23586
,14626,Cyanistes teneriffae ombriosus,02.06.08,,Parus caeruleus ombriosus,23594
,14627,Cyanistes teneriffae degener,02.06.08,,Parus caeruleus degener,23593
,14630,Cyanistes cyanus,02.06.08,,Parus cyanus,23607
,14631,Cyanistes cyanus cyanus,31.10.17,,Parus cyanus cyanus,23608
,14632,Cyanistes cyanus flavipectus,31.10.17,Parus flavipectus,Parus cyanus flavipectus,23615
,14640,Parus major,02.06.08,,Parus major,23618
,14641,Parus major major,02.06.08,,Parus major major,23620
,14642,Parus major excelsus,02.06.08,,Parus major excelsus,23625
,14643,Parus major aphrodite,23.03.15,,Parus major aphrodite,23627
,14650,Parus major bokharensis,02.06.08,,Parus bokharensis,23633
,14660,Parus monticolus,02.06.08,,Parus monticolus,23666
,14669,Paridae sp.,02.06.08,,Parus sp.,NA
,14670,Sitta yunnanensis,02.06.08,,Sitta yunnanensis,29278
,14680,Sitta villosa,02.06.08,,Sitta villosa,29283
,14690,Sitta krueperi,02.06.08,,Sitta krueperi,29280
,14700,Sitta whiteheadi,02.06.08,,Sitta whiteheadi,29282
,14710,Sitta ledanti,02.06.08,,Sitta ledanti,29279
,14720,Sitta canadensis,02.06.08,,Sitta canadensis,29281
,14730,Sitta pygmaea,02.06.08,,Sitta pygmaea,29265
,14740,Sitta pusilla,02.06.08,,Sitta pusilla,29274
,14750,Sitta leucopsis,02.06.08,,Sitta leucopsis,29226
,14760,Sitta carolinensis,02.06.08,,Sitta carolinensis,29233
,14770,Sitta himalayensis,02.06.08,,Sitta himalayensis,29302
,14780,Sitta castanea,02.06.08,,Sitta castanea,29332
,14790,Sitta europaea,02.06.08,,Sitta europaea,29303
,14791,Sitta europaea europaea,02.06.08,,Sitta europaea europaea,29318
,14792,Sitta europaea asiatica,02.06.08,,Sitta europaea asiatica,29306
,14793,Sitta europaea caesia,02.06.08,,Sitta europaea caesia,29317
,14800,Sitta tephronota,02.06.08,,Sitta tephronota,29294
,14810,Sitta neumayer,02.06.08,,Sitta neumayer,29287
,14820,Tichodroma muraria,02.06.08,,Tichodroma muraria,29342
,14830,Certhia discolor,02.06.08,,Certhia discolor,29392
,14840,Certhia himalayana,02.06.08,,Certhia himalayana,29386
,14850,Certhia nipalensis,02.06.08,,Certhia nipalensis,29391
,14860,Certhia familiaris,02.06.08,,Certhia familiaris,29345
,14861,Certhia familiaris familiaris,02.06.08,,Certhia familiaris familiaris,29349
,14862,Certhia familiaris britannica,02.06.08,,Certhia familiaris britannica,29346
,14863,Certhia familiaris corsa,02.06.08,,Certhia familiaris corsa,29348
,14864,Certhia familiaris macrodactyla,02.06.08,,Certhia familiaris macrodactyla,29347
,14870,Certhia brachydactyla,02.06.08,,Certhia brachydactyla,29377
,14879,Certhia sp.,07.07.14,Treecreeper sp.,Certhia sp.,NA
,14880,Cephalopyrus flammiceps,02.06.08,,Cephalopyrus flammiceps,23389
,14890,Auriparus flaviceps,02.06.08,,Auriparus flaviceps,23765
,14900,Remiz pendulinus,02.06.08,,Remiz pendulinus,23722
,14901,Remiz pendulinus pendulinus,02.06.08,,Remiz pendulinus pendulinus,23723
,14902,Remiz coronatus,02.06.08,,Remiz pendulinus coronatus,23732
,14903,Remiz macronyx,02.06.08,,Remiz pendulinus macronyx,23727
,14910,Hedydipna platura,02.06.08,,Anthreptes platurus,32043
,14920,Hedydipna metallica,02.06.08,,Anthreptes metallicus,32045
,14930,Cinnyris asiaticus,02.06.08,,Nectarinia asiatica,32307
,14940,Cinnyris habessinicus,02.06.08,,Nectarinia habessinica,32274
,14950,Cinnyris osea,02.06.08,,Nectarinia osea,32268
,14960,Aethopyga gouldiae,02.06.08,,Aethopyga gouldiae,32400
,14970,Aethopyga nipalensis,02.06.08,,Aethopyga nipalensis,32405
,14980,Aethopyga ignicauda,02.06.08,,Aethopyga ignicauda,32455
,14990,Dicaeum melanozanthum,02.06.08,,Dicaeum melanoxanthum,31805
,15000,Dicaeum ignipectus,02.06.08,,Dicaeum ignipectus,31932
,15010,Zosterops palpebrosus,02.06.08,,Zosterops palpebrosa,27246
,15020,Zosterops erythropleurus,02.06.08,,Zosterops erythropleura,27212
,15030,Zosterops japonicus,02.06.08,,Zosterops japonica,27225
,15040,Zosterops abyssinicus,02.06.08,,Zosterops abyssinica,27203
,15049,Zosteropidae sp.,02.06.08,,Zosterops sp.,NA
,15050,Apalopteron familiare,02.06.08,,Apalopteron familiare,27186
,15060,Oriolus traillii,02.06.08,,Oriolus traillii,21536
,15070,Oriolus chinensis,02.06.08,,Oriolus chinensis,21602
,15080,Oriolus oriolus,02.06.08,,Oriolus oriolus,21600
,15090,Tchagra senegalus,02.06.08,,Tchagra senegala,20078
,15100,Telophorus cruentus,02.06.08,,Rhodophoneus cruentus,20048
,15110,Lanius tigrinus,02.06.08,,Lanius tigrinus,22448
,15120,Lanius bucephalus,02.06.08,,Lanius bucephalus,22473
,15130,Lanius cristatus,02.06.08,,Lanius cristatus,22468
,15140,Lanius isabellinus/phoenicuroides,02.06.08,,Lanius isabellinus,NA
,15141,Lanius isabellinus,07.06.21,,,22452
,15150,Lanius collurio,02.06.08,,Lanius collurio,22456
,15151,Lanius collurio collurio,02.06.08,,Lanius collurio collurio,NA
,15152,Lanius phoenicuroides,02.06.08,,Lanius collurio phoenicuroides,22461
,15153,Obsolete code,02.06.08,Duplicated species; use 15140,Lanius collurio isabellinus,NA
,15160,Lanius vittatus,02.06.08,,Lanius vittatus,22449
,15170,Lanius schach,02.06.08,,Lanius schach,22476
,15180,Lanius tephronotus,02.06.08,,Lanius tephronotus,22487
,15190,Lanius minor,02.06.08,,Lanius minor,22437
,15200,Lanius excubitor,02.06.08,,Lanius excubitor,22376
,15201,Lanius excubitor excubitor,02.06.08,,Lanius excubitor excubitor,22377
,15202,Lanius excubitor elegans,02.06.08,,Lanius excubitor elegans,22383
,15203,Lanius meridionalis,02.06.08,,Lanius excubitor meridionalis,22409
,15204,Lanius excubitor homeyeri,20.01.09,,Lanius excubitor homeyeri,22378
,15205,Lanius excubitor algeriensis,20.01.09,,Lanius excubitor algeriensis,22381
,15206,Lanius excubitor pallidirostris,20.01.09,Formerly Lanius excubitor pallidirostris,Lanius pallidirostris,22391
,15207,Lanius excubitor aucheri,14.02.22,,,22385
,15210,Lanius sphenocercus,02.06.08,,Lanius sphenocercus,22407
,15220,Lanius ludovicianus,02.06.08,,Lanius ludovicianus,22393
,15230,Lanius senator,02.06.08,,Lanius senator,22440
,15231,Lanius senator senator,02.06.08,,Lanius senator senator,22441
,15232,Lanius senator badius,02.06.08,,Lanius senator badius,22443
,15233,Lanius senator niloticus,02.06.08,,Lanius senator niloticus,22444
,15240,Lanius nubicus,02.06.08,,Lanius nubicus,22418
,15249,Lanius sp.,02.06.08,,Lanius sp.,NA
,15250,Dicrurus macrocercus,02.06.08,,Dicrurus macrocercus,21757
,15260,Dicrurus leucophaeus,02.06.08,,Dicrurus leucophaeus,21717
,15270,Dicrurus hottentottus,02.06.08,,Dicrurus hottentottus,21684
,15280,Cyanocorax dickeyi,02.06.08,,Cyanocorax dickeyi,22557
,15290,Cyanocorax yncas,02.06.08,,Cyanocorax yncas,22584
,15300,Calocitta formosa,02.06.08,,Cyanocorax formosa,22598
,15310,Psilorhinus morio,02.06.08,,Cyanocorax morio,22591
,15320,Cyanocorax sanblasianus,02.06.08,,Cyanocorax sanblasiana,22544
,15330,Cyanocorax beecheii,02.06.08,,Cyanocorax beecheii,22550
,15340,Cyanocitta stelleri,02.06.08,,Cyanocitta stelleri,22608
,15350,Cyanocitta cristata,02.06.08,,Cyanocitta cristata,22603
,15360,Aphelocoma ultramarina,02.06.08,,Aphelocoma ultramarina,22631
,15370,Aphelocoma coerulescens,02.06.08,,Aphelocoma coerulescens,22664
,15380,Gymnorhinus cyanocephalus,02.06.08,,Gymnorhinus cyanocephalus,22666
,15390,Garrulus glandarius,02.06.08,,Garrulus glandarius,22667
,15391,Garrulus glandarius glandarius,30.06.21,,Garrulus glandarius glandarius,22670
,15400,Garrulus lanceolatus,02.06.08,,Garrulus lanceolatus,22711
,15410,Garrulus lidthi,02.06.08,,Garrulus lidthi,22712
,15420,Perisoreus canadensis,02.06.08,,Perisoreus canadensis,22507
,15430,Perisoreus infaustus,02.06.08,,Perisoreus infaustus,22494
,15440,Perisoreus internigrans,02.06.08,,Perisoreus internigrans,22506
,15450,Urocissa flavirostris,02.06.08,,Urocissa flavirostris,22727
,15460,Urocissa erythroryncha,02.06.08,,Urocissa erythrorhyncha,22732
sp,15470,Cyanopica cooki,14.11.23,,Cyanopica cyana,22723
,15480,Dendrocitta formosae,02.06.08,,Dendrocitta formosae,22772
,15490,Pica pica,02.06.08,,Pica pica,22787
,15491,Pica pica pica,02.06.08,,Pica pica pica,22789
,15492,Pica pica melanotus,02.06.08,,Pica pica melanotus,NA
,15493,Pica mauritanica,02.06.08,,Pica pica mauritanica,22796
,15500,Pica nuttalli,02.06.08,,Pica nuttalli,22807
,15510,Podoces hendersoni,02.06.08,,Podoces hendersoni,22809
,15520,Podoces biddulphi,02.06.08,,Podoces biddulphi,22810
,15530,Podoces panderi,02.06.08,,Podoces panderi,22811
,15540,Podoces pleskei,02.06.08,,Podoces pleskei,22814
,15550,Pseudopodoces humilis,02.06.08,,Pseudopodoces humilis,23617
,15560,Nucifraga columbiana,02.06.08,,Nucifraga columbiana,22815
,15570,Nucifraga caryocatactes,02.06.08,,Nucifraga caryocatactes,22816
,15571,Nucifraga caryocatactes caryocatactes,02.06.08,,Nucifraga caryocatactes caryocatactes,22817
,15572,Nucifraga caryocatactes macrorhynchos,02.06.08,,Nucifraga caryocatactes macrorhynchos,22818
,15580,Pyrrhocorax graculus,02.06.08,,Pyrrhocorax graculus,22838
,15590,Pyrrhocorax pyrrhocorax,02.06.08,,Pyrrhocorax pyrrhocorax,22829
,15600,Coloeus monedula,02.06.08,,Corvus monedula,22843
,15601,Coloeus monedula monedula,02.06.08,,Corvus monedula monedula,22844
,15602,Coloeus monedula soemmerringii,02.06.08,,Corvus monedula soemmerringii,22846
,15603,Coloeus monedula spermologus,02.06.08,,Corvus monedula spermologus,22845
,15610,Coloeus dauuricus,02.06.08,,Corvus dauuricus,22848
,15620,Corvus splendens,02.06.08,,Corvus splendens,22849
,15630,Corvus frugilegus,02.06.08,,Corvus frugilegus,22887
,15640,Corvus brachyrhynchos,02.06.08,,Corvus brachyrhynchos,22890
,15650,Corvus imparatus,02.06.08,,Corvus imparatus,22898
,15660,Corvus ossifragus,02.06.08,,Corvus ossifragus,22900
,15670,Corvus corone/cornix,02.06.08,,Corvus corone,NA
,15671,Corvus corone,02.06.08,,Corvus corone corone,22909
,15673,Corvus cornix,02.06.08,,Corvus corone cornix,22912
,15680,Corvus macrorhynchos,02.06.08,,Corvus macrorhynchos,22919
,15690,Corvus torquatus,02.06.08,,Corvus torquatus,22918
,15700,Corvus albus,02.06.08,,Corvus albus,22951
,15710,Corvus ruficollis,02.06.08,,Corvus ruficollis,22952
,15720,Corvus corax,02.06.08,,Corvus corax,22956
,15721,Corvus corax corax,02.06.08,,Corvus corax corax,22961
,15722,Corvus corax tingitanus,02.06.08,,Corvus corax tingitanus,22964
,15730,Corvus cryptoleucus,02.06.08,,Corvus cryptoleucus,22969
,15740,Corvus rhipidurus,02.06.08,,Corvus rhipidurus,22970
,15749,Corvus sp.,02.06.08,,Corvus sp.,NA
,15750,Onychognathus tristramii,02.06.08,,Onychognathus tristramii,29821
,15760,Cinnyricinclus leucogaster,02.06.08,,Cinnyricinclus leucogaster,29798
,15770,Sturnia pagodarum,02.06.08,,Sturnus pagodarum,29709
,15780,Spodiopsar sericeus,02.06.08,,Sturnus sericeus,29685
,15790,Agropsar sturninus,02.06.08,,Sturnus sturninus,29696
,15800,Agropsar philippensis,02.06.08,,Sturnus philippensis,29697
,15810,Sturnia sinensis,02.06.08,,Sturnus sinensis,29698
,15820,Sturnus vulgaris,02.06.08,,Sturnus vulgaris,29715
,15830,Sturnus unicolor,02.06.08,,Sturnus unicolor,29729
,15840,Pastor roseus,02.06.08,,Sturnus roseus,29714
,15850,Spodiopsar cineraceus,02.06.08,,Sturnus cineraceus,29686
,15859,Sturnidae sp.,02.06.08,,Sturnus sp.,NA
,15860,Creatophora cinerea,02.06.08,,Creatophora cineracea,29730
,15870,Acridotheres tristis,02.06.08,,Acridotheres tristis,29674
,15880,Acridotheres ginginianus,02.06.08,,Acridotheres ginginianus,29673
,15890,Acridotheres cristatellus,02.06.08,,Acridotheres cristatellus,29659
,15900,Passer ammodendri,02.06.08,,Passer ammodendri,32609
,15910,Passer domesticus,02.06.08,,Passer domesticus,32625
,15911,Passer domesticus domesticus,02.06.08,,Passer domesticus domesticus,32626
,15912,Passer italiae,02.06.08,,Passer italiae,32623
,15913,Passer domesticus indicus,02.06.08,,Passer domesticus indicus,32633
,15914,Passer domesticus biblicus,23.03.15,,Passer domesticus biblicus,32630
,15919,Passer domesticus/hispaniolensis,30.01.12,Identity of species unclear (some females or juveniles),Passer domesticus/hispaniolensis,NA
,15920,Passer hispaniolensis,02.06.08,,Passer hispaniolensis,32620
,15921,Passer hispaniolensis hispaniolensis,02.06.08,,Passer hispaniolensis hispaniolensis,32621
,15922,Obsolete code,02.06.08,Duplicated species; use 15912,Passer hispaniolensis maltae,NA
,15930,Passer pyrrhonotus,02.06.08,,Passer pyrrhonotus,32591
,15940,Passer cinnamomeus,02.06.08,,Passer rutilans,32592
,15950,Passer moabiticus,02.06.08,,Passer moabiticus,32654
,15960,Passer iagoensis,02.06.08,,Passer iagoensis,32643
,15970,Passer simplex,02.06.08,,Passer simplex,32645
,15980,Passer montanus,02.06.08,,Passer montanus,32596
,15990,Passer luteus,02.06.08,,Passer luteus,32652
,16000,Passer euchlorus,02.06.08,,Passer euchlorus,32650
,16009,Passer sp.,02.06.08,,Passer sp.,NA
,16010,Carpospiza brachydactyla,02.06.08,,Petronia brachydactyla,32512
,16020,Gymnoris xanthocollis,02.06.08,,Petronia xanthocollis,32558
,16030,Gymnoris dentata,02.06.08,,Petronia dentata,32555
,16040,Petronia petronia,02.06.08,,Petronia petronia,32513
,16050,Pyrgilauda theresae,02.06.08,,Montifringilla theresae,32536
,16060,Pyrgilauda blanfordi,02.06.08,,Montifringilla blanfordi,32543
,16070,Pyrgilauda ruficollis,02.06.08,,Montifringilla ruficollis,32537
,16080,Pyrgilauda davidiana,02.06.08,,Montifringilla davidiana,32540
,16090,Onychostruthus taczanowskii,02.06.08,,Montifringilla taczanowskii,32522
,16100,Montifringilla adamsi,02.06.08,,Montifringilla adamsi,32533
,16110,Montifringilla nivalis,02.06.08,,Montifringilla nivalis,32525
,16120,Ploceus galbula,02.06.08,,Ploceus galbula,32762
,16130,Lagonosticta senegala,02.06.08,,Lagonosticta senegala,33421
,16140,Uraeginthus bengalus,02.06.08,,Uraeginthus bengalus,33369
,16150,Estrilda astrild,02.06.08,,Estrilda astrild,33299
,16160,Estrilda rufibarba,02.06.08,,Estrilda rufibarba,33322
,16170,Amandava subflava,02.06.08,,Amandava subflava,33350
,16180,Euodice malabarica,02.06.08,,Euodice malabarica,33054
,16190,Obsolete code,02.06.08,Duplicated species; use 32930,Euodice cantans,NA
,16200,Lonchura striata,02.06.08,,Lonchura striata,33089
,16210,Vireo atricapilla,02.06.08,,Vireo atricapillus,21456
,16220,Vireo pallens,02.06.08,,Vireo pallens,21416
,16230,Vireo griseus,02.06.08,,Vireo griseus,21430
,16240,Vireo crassirostris,02.06.08,,Vireo crassirostris,21438
,16250,Vireo bellii,02.06.08,,Vireo bellii,21450
,16260,Vireo vicinior,02.06.08,,Vireo vicinior,21396
,16270,Vireo solitarius,02.06.08,,Vireo solitarius,21400
,16280,Vireo flavifrons,02.06.08,,Vireo flavifrons,21397
,16290,Vireo huttoni,02.06.08,,Vireo huttoni,21382
,16300,Vireo hypochryseus,02.06.08,,Vireo hypochryseus,21318
,16310,Vireo philadelphicus,02.06.08,,Vireo philadelphicus,21356
,16320,Vireo flavoviridis,02.06.08,,Vireo flavoviridis,21322
,16330,Vireo olivaceus,02.06.08,,Vireo olivaceus,21329
,16340,Vireo altiloquus,02.06.08,,Vireo altiloquus,21336
,16350,Vireo gilvus,02.06.08,,Vireo gilvus,21357
,16360,Fringilla coelebs,02.06.08,,Fringilla coelebs,33835
,16361,Fringilla coelebs coelebs,02.06.08,,Fringilla coelebs coelebs,33837
,16362,Fringilla coelebs africana,26.03.2024,,Fringilla coelebs africana,NA
,16363,Fringilla coelebs ombriosa,02.06.08,,Fringilla coelebs ombriosa,NA
,16364,Fringilla coelebs palmae,02.06.08,,Fringilla coelebs palmae,NA
,16365,Fringilla coelebs canariensis,02.06.08,,Fringilla coelebs canariensis,NA
,16366,Fringilla coelebs moreletti,15.11.15,,Fringilla coelebs moreletti,NA
sp,16367,Fringilla spodiogenys,26.03.2024,,,33845
,16370,Fringilla teydea,02.06.08,,Fringilla teydea,33858
,16371,Obsolete code,02.06.08,Duplicated species; use 16370,Fringilla teydea teydea,NA
,16372,Fringilla polatzeki,02.06.08,,Fringilla teydea polatzeki,33860
,16380,Fringilla montifringilla,02.06.08,,Fringilla montifringilla,33862
,16389,Fringillidae sp.,02.06.08,,Fringilla sp.,NA
,16390,Serinus pusillus,02.06.08,,Serinus pusillus,34392
,16400,Serinus serinus,02.06.08,,Serinus serinus,34393
,16410,Serinus syriacus,02.06.08,,Serinus syriacus,34394
,16420,Serinus canaria,02.06.08,,Serinus canaria,34395
,16430,Spinus thibetanus,02.06.08,,Serinus thibetanus,34409
,16440,Carduelis citrinella,02.06.08,,Serinus citrinella,34388
,16441,Carduelis citrinella citrinella,02.06.08,,Serinus citrinella citrinella,NA
,16442,Carduelis corsicana,02.06.08,,Serinus citrinella corsicana,34390
,16450,Crithagra rothschildi,02.06.08,,Serinus rothschildi,34222
,16460,Crithagra menachensis,02.06.08,,Serinus menachensis,34244
,16470,Rhynchostruthus socotranus,02.06.08,,Rhynchostruthus socotranus,34172
,16480,Callacanthis burtoni,02.06.08,,Callacanthis burtoni,33947
,16490,Chloris chloris,02.06.08,,Carduelis chloris,34144
,16500,Chloris sinica,02.06.08,,Carduelis sinica,34155
,16510,Chloris ambigua,02.06.08,,Carduelis ambigua,34168
,16520,Chloris spinoides,02.06.08,,Carduelis spinoides,34163
,16530,Carduelis carduelis,02.06.08,,Carduelis carduelis,34371
,16531,Carduelis carduelis carduelis,02.06.08,,Carduelis carduelis carduelis,34373
,16532,Carduelis caniceps,02.06.08,,Carduelis carduelis caniceps,NA
,16540,Spinus spinus,02.06.08,,Carduelis spinus,34422
,16550,Spinus pinus,02.06.08,,Carduelis pinus,34424
,16560,Spinus notatus,02.06.08,,Carduelis notata,34429
,16570,Spinus tristis,02.06.08,,Carduelis tristis,34411
,16580,Spinus psaltria,02.06.08,,Carduelis psaltria,34416
,16590,Spinus lawrencei,02.06.08,,Carduelis lawrencei,34410
,16600,Linaria cannabina,02.06.08,,Carduelis cannabina,34312
,16601,Linaria cannabina cannabina,02.06.08,,Carduelis cannabina cannabina,34314
